"STATISTIC","Statistic Label","TLIST(A1)","Year","C02196V04140","County and Region","UNIT","VALUE"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE05207","Kilkenny","Euro Million","279.04237802"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE05214","Wexford","Euro Million","469.4275475"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE05225","Waterford","Euro Million","408.30972721"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE053","South-West","Euro Million","2125.7930467"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE05316","Cork","Euro Million","1647.2539357"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE05319","Kerry","Euro Million","478.53911095"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE06","Eastern and Midland","Euro Million","6730.9071167"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE061","Dublin","Euro Million","4162.123723"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE062","Mid-East","Euro Million","1728.273355"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE06206","Kildare","Euro Million","511.62787225"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE06210","Louth","Euro Million","416.98487585"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE06211","Meath","Euro Million","402.04145777"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE06215","Wicklow","Euro Million","397.61914913"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE063","Midland","Euro Million","840.51003875"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE06308","Laois","Euro Million","202.45578799"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE06309","Longford","Euro Million","136.03201718"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE06312","Offaly","Euro Million","232.74870033"
"CIA02C06","Social Benefits and Other Current Transfers","2002","2002","IE06313","Westmeath","Euro Million","269.27353324"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","-","State","Euro Million","15298.159717"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE04","Northern and Western","Euro Million","2886.7836831"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE041","Border","Euro Million","1371.7353485"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE04128","Leitrim","Euro Million","113.58420663"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE04131","Sligo","Euro Million","231.30775793"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE04132","Cavan","Euro Million","216.24429968"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE04133","Donegal","Euro Million","606.47530292"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE04134","Monaghan","Euro Million","204.12378131"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE042","West","Euro Million","1515.0483347"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE04225","Galway","Euro Million","815.18147583"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE04229","Mayo","Euro Million","492.11098165"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE04230","Roscommon","Euro Million","207.75587719"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE05","Southern","Euro Million","5334.671039"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE051","Mid-West","Euro Million","1688.6996258"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE05116","Clare","Euro Million","374.88664936"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE05118","Limerick","Euro Million","736.98550814"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE05122","Tipperary","Euro Million","576.82746832"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE052","South-East","Euro Million","1413.3765533"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE05201","Carlow","Euro Million","194.49302418"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE05207","Kilkenny","Euro Million","295.56654444"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE05214","Wexford","Euro Million","496.50746383"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE05225","Waterford","Euro Million","426.8095208"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE053","South-West","Euro Million","2232.59486"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE05316","Cork","Euro Million","1727.5915246"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE05319","Kerry","Euro Million","505.00333532"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE06","Eastern and Midland","Euro Million","7076.7049946"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE061","Dublin","Euro Million","4369.3246199"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE062","Mid-East","Euro Million","1823.1693384"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE06206","Kildare","Euro Million","538.45413945"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE06210","Louth","Euro Million","436.41071629"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE06211","Meath","Euro Million","428.80633452"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE06215","Wicklow","Euro Million","419.4981481"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE063","Midland","Euro Million","884.21103633"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE06308","Laois","Euro Million","213.49339628"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE06309","Longford","Euro Million","142.01515998"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE06312","Offaly","Euro Million","243.91013162"
"CIA02C06","Social Benefits and Other Current Transfers","2003","2003","IE06313","Westmeath","Euro Million","284.79234845"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","-","State","Euro Million","17262.422696"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE04","Northern and Western","Euro Million","3245.190105"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE041","Border","Euro Million","1544.2172629"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE04128","Leitrim","Euro Million","127.46510213"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE04131","Sligo","Euro Million","261.00359376"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE04132","Cavan","Euro Million","246.15793921"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE04133","Donegal","Euro Million","680.07766319"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE04134","Monaghan","Euro Million","229.51296458"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE042","West","Euro Million","1700.9728421"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE04225","Galway","Euro Million","919.01305952"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE04229","Mayo","Euro Million","549.58078758"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE04230","Roscommon","Euro Million","232.378995"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE05","Southern","Euro Million","6037.8367547"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE051","Mid-West","Euro Million","1904.1948035"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE05116","Clare","Euro Million","428.25714771"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE05118","Limerick","Euro Million","828.23718928"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE05122","Tipperary","Euro Million","647.70046647"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE052","South-East","Euro Million","1607.8373288"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE05201","Carlow","Euro Million","220.07467067"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE05207","Kilkenny","Euro Million","334.1115104"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE05214","Wexford","Euro Million","565.45603732"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE05225","Waterford","Euro Million","488.19511046"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE053","South-West","Euro Million","2525.8046224"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE05316","Cork","Euro Million","1951.2620877"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE05319","Kerry","Euro Million","574.54253472"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE06","Eastern and Midland","Euro Million","7979.3958368"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE061","Dublin","Euro Million","4911.2507918"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE062","Mid-East","Euro Million","2067.065758"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE06206","Kildare","Euro Million","614.20545326"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE06210","Louth","Euro Million","486.63423407"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE06211","Meath","Euro Million","489.62561415"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE06215","Wicklow","Euro Million","476.60045655"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE063","Midland","Euro Million","1001.079287"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE06308","Laois","Euro Million","242.42308219"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE06309","Longford","Euro Million","159.81391821"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE06312","Offaly","Euro Million","276.64491979"
"CIA02C06","Social Benefits and Other Current Transfers","2004","2004","IE06313","Westmeath","Euro Million","322.19736677"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","-","State","Euro Million","19127.154353"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE04","Northern and Western","Euro Million","3628.580768"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE041","Border","Euro Million","1722.5227062"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE04128","Leitrim","Euro Million","142.71305078"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE04131","Sligo","Euro Million","293.79106966"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE04132","Cavan","Euro Million","274.38312818"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE04133","Donegal","Euro Million","758.7590632"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE04134","Monaghan","Euro Million","252.87639439"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE042","West","Euro Million","1906.0580617"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE04225","Galway","Euro Million","1030.2289189"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE04229","Mayo","Euro Million","612.02923958"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE04230","Roscommon","Euro Million","263.7999033"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE05","Southern","Euro Million","6735.8488833"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE051","Mid-West","Euro Million","2117.2289611"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE05116","Clare","Euro Million","479.09781503"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE05118","Limerick","Euro Million","919.3502403"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE05122","Tipperary","Euro Million","718.78090574"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE052","South-East","Euro Million","1798.5528826"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE05201","Carlow","Euro Million","248.19251962"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE05207","Kilkenny","Euro Million","373.58414114"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE05214","Wexford","Euro Million","632.71856433"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE05225","Waterford","Euro Million","544.05765752"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE053","South-West","Euro Million","2820.0670396"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE05316","Cork","Euro Million","2180.9894062"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE05319","Kerry","Euro Million","639.07763342"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE06","Eastern and Midland","Euro Million","8762.7247018"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE061","Dublin","Euro Million","5349.5429985"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE062","Mid-East","Euro Million","2290.3658082"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE06206","Kildare","Euro Million","680.04914696"
"CIA02C06","Social Benefits and Other Current Transfers","2005","2005","IE06210","Louth","Euro Million","532.97071606"
